Obra,Relación,Fecha de Publicación
Nicaragua y su café,fue_publicado_en,2004-01-01 00:00:00
Raíces del centro norte de Nicaragua,fue_publicado_en,2010-01-01 00:00:00
Salomón de la Selva,fue_publicado_en,2006-01-01 00:00:00
Nicaragua,fue_publicado_en,2007-01-01 00:00:00
Matagalpa y Metapa,fue_publicado_en,2007-01-01 00:00:00
Humo en la balanza..,fue_publicado_en,2001-01-01 00:00:00
Poesía desnuda,fue_publicado_en,2006-01-01 00:00:00
"Rubén Darío,  ""Soy un enfermo--""",fue_publicado_en,2005-01-01 00:00:00
Oda a Rubén Darío,fue_publicado_en,2005-01-01 00:00:00
Prosa reunida,fue_publicado_en,1985-01-01 00:00:00
PAUELES DE INFIERNO,fue_publicado_en,1982-01-01 00:00:00
Prosa,fue_publicado_en,1972-01-01 00:00:00
Rápido tránsito,fue_publicado_en,1985-01-01 00:00:00
"Pól-la d'anánta, katánta, paránta",fue_publicado_en,1970-01-01 00:00:00
10 cartas al pater,fue_publicado_en,1976-01-01 00:00:00
Conversando con José Coronel Urtecho,fue_publicado_en,1983-01-01 00:00:00
Lineas para un boceto de Claribel Alegría,fue_publicado_en,1989-01-01 00:00:00
Líneas para un boceto de Claribel Alegría,fue_publicado_en,1989-01-01 00:00:00
"Pól-la d'anánta, katánta, paránta",fue_publicado_en,1970-01-01 00:00:00
Reflecciones Sobre la Historia de Nicaragua - De la Conquista a la Independencia,fue_publicado_en,1993-01-01 00:00:00
Reflexiones sobre la historia de Nicaragua,fue_publicado_en,2001-01-01 00:00:00
Conversación con Carlos,fue_publicado_en,1986-01-01 00:00:00
Conversando con José Coronel Urtecho,fue_publicado_en,1983-01-01 00:00:00
Libro de conversaciones sobre libros,fue_publicado_en,1994-01-01 00:00:00
Líneas para un boceto de Claribel Alegría,fue_publicado_en,1989-01-01 00:00:00
Panorama y antología de la poesía norteamericana,fue_publicado_en,1949-01-01 00:00:00
Panueles de infierno,fue_publicado_en,1981-01-01 00:00:00
"Pól-la d'anánta katánta paránta, dedójmia t'élson",fue_publicado_en,1993-01-01 00:00:00
Rapido transito,fue_publicado_en,1959-01-01 00:00:00
"Reflexiones sobre la historia de Nicaragua, de Gaínza a Somoza",fue_publicado_en,1962-01-01 00:00:00
Rápido tránsito,fue_publicado_en,1985-01-01 00:00:00
Tres obras teatrales de Nicaragua,fue_publicado_en,1982-01-01 00:00:00
Poesía post-conciliar en Nicaragua,fue_publicado_en,1969-01-01 00:00:00
Luisita Donahue,fue_publicado_en,1978-01-01 00:00:00
Rapido transito (al ritmo do Norteamerica),fue_publicado_en,1959-01-01 00:00:00
Antología de la poesía norteamericana,fue_publicado_en,2007-01-01 00:00:00
El nicaragüense,fue_publicado_en,1974-01-01 00:00:00
Memoria II Encuentro de Escritores,fue_publicado_en,2001-01-01 00:00:00
Biografía de Gonzalito,fue_publicado_en,2014-01-01 00:00:00
General Pancho Cabuya y otras aventuras centroamericanas,fue_publicado_en,1994-01-01 00:00:00
Los rostros de la escritura,fue_publicado_en,2000-01-01 00:00:00
La Ciudad de Las Palabras,fue_publicado_en,1996-01-01 00:00:00
El país de las palabras,fue_publicado_en,2005-01-01 00:00:00
El Pais De Las Palabras/ World of Words,fue_publicado_en,2006-04-30 00:00:00
Hay,fue_publicado_en,2008-01-01 00:00:00
"Nicaragua, tierra de creadores",fue_publicado_en,2013-01-01 00:00:00
Caleidoscopio,fue_publicado_en,2010-01-01 00:00:00
Las tres orillas,fue_publicado_en,2010-01-01 00:00:00
Bogotá 39 escritores menores de 39,fue_publicado_en,2007-01-01 00:00:00
Escritura Contra el Tiempo,fue_publicado_en,2021-01-01 00:00:00
Carlos Fuentes y la novela latinoamericana,fue_publicado_en,2013-01-01 00:00:00
Juegos prohibidos,fue_publicado_en,1982-01-01 00:00:00
Barroco descalzo,fue_publicado_en,2003-01-01 00:00:00
Discursos transversales,fue_publicado_en,2011-01-01 00:00:00
Rubén Darío,fue_publicado_en,2016-01-01 00:00:00
Las maltratadas palabras,fue_publicado_en,1990-01-01 00:00:00
Misterios gozosos,fue_publicado_en,1994-01-01 00:00:00
Vuelo de cuervos,fue_publicado_en,1997-01-01 00:00:00
Tres poetas centroamericanos,fue_publicado_en,1987-01-01 00:00:00
Tres obras teatrales de Nicaragua,fue_publicado_en,1977-01-01 00:00:00
3 obras de teatro de vanguardia nicaragüense.,fue_publicado_en,1975-01-01 00:00:00
"Homenaje a Joaquín Pasos en el veinticinco aniversario de su muerte, 1947-1972",fue_publicado_en,1972-01-01 00:00:00
Breve suma,fue_publicado_en,1947-01-01 00:00:00
Poemas de un joven,fue_publicado_en,1962-01-01 00:00:00
Joaquín Pasos,fue_publicado_en,1972-01-01 00:00:00
Poesía,fue_publicado_en,1960-01-01 00:00:00
Poesías escogidas,fue_publicado_en,1974-01-01 00:00:00
Prosas de un joven,fue_publicado_en,1995-01-01 00:00:00
Poesía,fue_publicado_en,1960-01-01 00:00:00
Poesía completa,fue_publicado_en,2010-01-01 00:00:00
Canto de guerra de las cosas,fue_publicado_en,1972-01-01 00:00:00
¡Poetas!,fue_publicado_en,2016-01-01 00:00:00
Escritoras ejerciendo la palabra,fue_publicado_en,2014-01-01 00:00:00
Letras centroamericanas,fue_publicado_en,2019-01-01 00:00:00
Estudios de literatura hispanoamericana y nicaragüense,fue_publicado_en,2000-01-01 00:00:00
Voces femeninas en la narrativa de Rosario Aguilar,fue_publicado_en,1998-01-01 00:00:00
Sugerencias metodológicas para el estudio de la escritura de mujeres,fue_publicado_en,2013-01-01 00:00:00
"Rubén Darío, melancólico capitán de la gloria",fue_publicado_en,2009-01-01 00:00:00
Antología de la novela nicaragüense,fue_publicado_en,1989-01-01 00:00:00
Miguel de Cervantes Saavedra y Rubén Darío,fue_publicado_en,2014-01-01 00:00:00
Una ciudad para Lena,fue_publicado_en,1974-01-01 00:00:00
"Argentina, patria espiritual de Rubén Darío",fue_publicado_en,1982-01-01 00:00:00
Calendario histórico,fue_publicado_en,1988-01-01 00:00:00
"Calero, el contra",fue_publicado_en,1987-01-01 00:00:00
El secuestro por dentro,fue_publicado_en,1993-01-01 00:00:00
Este es Calderón,fue_publicado_en,1985-01-01 00:00:00
Horóscopo indígena,fue_publicado_en,1988-01-01 00:00:00
"La bandera argentina, origen de las banderas centroamericanas",fue_publicado_en,1983-01-01 00:00:00
"Nicaragua, la imagen imborrable",fue_publicado_en,1989-01-01 00:00:00
Réquiem a una ciudad muerta,fue_publicado_en,1973-01-01 00:00:00
Nicaragua,fue_publicado_en,1989-01-01 00:00:00
El mundo mágico de I. Con Wong,fue_publicado_en,1990-01-01 00:00:00
Homenaje a Ernesto Cardenal,fue_publicado_en,1975-01-01 00:00:00
100 años de historia a través de la Prensa libre,fue_publicado_en,1989-01-01 00:00:00
Campanas de la tarde,fue_publicado_en,1922-01-01 00:00:00
Parnaso antillano,fue_publicado_en,1986-01-01 00:00:00
Parnaso dominicano,fue_publicado_en,1917-01-01 00:00:00
Vidas de iluminación,fue_publicado_en,1932-01-01 00:00:00
Cabezas de América,fue_publicado_en,1933-01-01 00:00:00
Companas de la tarde,fue_publicado_en,1922-01-01 00:00:00
Prosas dominicanas,fue_publicado_en,2003-01-01 00:00:00
Biografía de Rubén Darío,fue_publicado_en,2016-01-01 00:00:00
Antologia de teatro Nicaragüense,fue_publicado_en,2011-01-01 00:00:00
Carazo,fue_publicado_en,1964-01-01 00:00:00
El pueblo extranjero,fue_publicado_en,1956-01-01 00:00:00
Nueva Segovia,fue_publicado_en,1969-01-01 00:00:00
España y América,fue_publicado_en,1992-01-01 00:00:00
"Rubén Darío, escritor",fue_publicado_en,1970-01-01 00:00:00
Monografía Matagalpa,fue_publicado_en,1967-01-01 00:00:00
100 biografías centroamericanas,fue_publicado_en,1971-01-01 00:00:00
3 naturalistas en Nicaragua,fue_publicado_en,1983-01-01 00:00:00
Caciques heroicos de Centroamérica ; Rebelión indígena de Matagalpa en 1881 y expulsión de los jesuítas,fue_publicado_en,1982-01-01 00:00:00
Cacique Yarrince,fue_publicado_en,1993-01-01 00:00:00
Chinandega,fue_publicado_en,1964-01-01 00:00:00
Chontales,fue_publicado_en,1969-01-01 00:00:00
"Conferencias (conferencias radiales sobre historia, geografía y literatura centroamericanas)",fue_publicado_en,1976-01-01 00:00:00
Derecho aborigen en Centroamérica y el Caribe,fue_publicado_en,1965-01-01 00:00:00
Diccionario nicaragüense,fue_publicado_en,1985-01-01 00:00:00
Historia de América,fue_publicado_en,1962-01-01 00:00:00
Historia de la ganadería en Nicaragua,fue_publicado_en,1992-01-01 00:00:00
"Homenaje a Boaco en el primer centenario de su elevación al rango de ciudad (1,895 -Marzo 4- 1,995)",fue_publicado_en,1995-01-01 00:00:00
León,fue_publicado_en,1968-01-01 00:00:00
Madriz (monografía),fue_publicado_en,1971-01-01 00:00:00
Granada,fue_publicado_en,1978-01-01 00:00:00
Boaco,fue_publicado_en,1957-01-01 00:00:00
Monografía de Granada,fue_publicado_en,1978-01-01 00:00:00
Rivas,fue_publicado_en,1966-01-01 00:00:00
Rubén Darío,fue_publicado_en,1967-01-01 00:00:00
Rubén Darío: biografía iconográfica,fue_publicado_en,1967-01-01 00:00:00
"Rubén Darío, poeta místico",fue_publicado_en,1966-01-01 00:00:00
Rubén Darío y Víctor Hugo,fue_publicado_en,1987-01-01 00:00:00
"Homenaje a Boaco, en el primer centenario de su elevación al rango de ciudad",fue_publicado_en,1995-01-01 00:00:00
Diccionario nicaragüense geográfico e histório,fue_publicado_en,1985-01-01 00:00:00
Rubén Darío y Víctor Hugo,fue_publicado_en,1988-01-01 00:00:00
Jinotega,fue_publicado_en,1966-01-01 00:00:00
Historia de la ganderia de Nicaragua,fue_publicado_en,1992-01-01 00:00:00
El libertador Simón Bolívar,fue_publicado_en,1981-01-01 00:00:00
Managua en sus 40 siglos de existencia,fue_publicado_en,1994-01-01 00:00:00
El aire que me llama,fue_publicado_en,1982-01-01 00:00:00
Llama en el aire,fue_publicado_en,1990-01-01 00:00:00
Todo es igual y distinto,fue_publicado_en,2002-01-01 00:00:00
Llama guarada,fue_publicado_en,1975-01-01 00:00:00
La lucha es el más alto de los cantos,fue_publicado_en,2006-01-01 00:00:00
Llama guardada,fue_publicado_en,1975-01-01 00:00:00
El autor y su obra,fue_publicado_en,2010-01-01 00:00:00
Balada para Adelina,fue_publicado_en,2016-01-01 00:00:00
Nicaragua en las redes de la poesía,fue_publicado_en,2008-01-01 00:00:00
Las ceremonias del silencio,fue_publicado_en,1975-01-01 00:00:00
El autor y su obra,fue_publicado_en,2010-01-01 00:00:00
Tejedores de la palabra,fue_publicado_en,2010-01-01 00:00:00
La vela de los sueños,fue_publicado_en,1998-01-01 00:00:00
Lecturas y otros poemas,fue_publicado_en,1969-01-01 00:00:00
Teoría del angel,fue_publicado_en,1999-01-01 00:00:00
Algún lugar en la memoria,fue_publicado_en,1996-01-01 00:00:00
Historias urbanas,fue_publicado_en,2014-01-01 00:00:00
El autor y su obra,fue_publicado_en,2011-01-01 00:00:00
La pajarita Guido,fue_publicado_en,2013-01-01 00:00:00
Mordiscos del ángel,fue_publicado_en,2011-01-01 00:00:00
El viento armado,fue_publicado_en,1982-01-01 00:00:00
Cantos de Ifigenia,fue_publicado_en,1991-01-01 00:00:00
La soledad sonora,fue_publicado_en,2005-01-01 00:00:00
Ars combinatoria,fue_publicado_en,1988-01-01 00:00:00
Caminos de la Estrella Polar,fue_publicado_en,1990-01-01 00:00:00
El viento que la sostiene,fue_publicado_en,2015-01-01 00:00:00
El autor y su obra,fue_publicado_en,2010-01-01 00:00:00
For My Country's Freedom,fue_publicado_en,1995-01-01 00:00:00
La vida consciente,fue_publicado_en,1996-01-01 00:00:00
Pedro,fue_publicado_en,2008-01-01 00:00:00
"Lanzando piedras, fumando ""piedras""",fue_publicado_en,2007-01-01 00:00:00
Me quema la palabra,fue_publicado_en,2011-01-01 00:00:00
Concierto,fue_publicado_en,2014-01-01 00:00:00
Bajo su sombra ardiendo,fue_publicado_en,2014-01-01 00:00:00
Domus Aurea,fue_publicado_en,1968-01-01 00:00:00
Ejercicios de composición,fue_publicado_en,1975-01-01 00:00:00
El autor y su obra,fue_publicado_en,2010-01-01 00:00:00
El Nuevo diario,fue_publicado_en,2000-01-01 00:00:00
Luz habitada,fue_publicado_en,2013-01-01 00:00:00
Phocas,fue_publicado_en,1983-01-01 00:00:00
La Muerte del Papa,fue_publicado_en,2006-09-01 00:00:00
Muerte del Papa,fue_publicado_en,2010-01-01 00:00:00
Ibagué,fue_publicado_en,2002-01-01 00:00:00
El apoyo municipal a las microempresas,fue_publicado_en,2002-01-01 00:00:00
Centroamericanos redefiniendo las fronteras,fue_publicado_en,2008-01-01 00:00:00
HOMBRE DEL JAZMIN (Revisado),fue_publicado_en,2019-01-01 00:00:00
El debate sobre la justicia Maya,fue_publicado_en,2020-01-01 00:00:00
CUMPLEAÑOS (Revisado),fue_publicado_en,2019-01-01 00:00:00
La interpretación de la constitución a la luz de una sociedad intercultural,fue_publicado_en,2017-01-01 00:00:00
Autoconvocados y conectados,fue_publicado_en,2019-01-01 00:00:00
La desobediencia de las masas,fue_publicado_en,2017-01-01 00:00:00
Expulsados de la globalización,fue_publicado_en,2010-01-01 00:00:00
Viuda Al Atardecer,fue_publicado_en,2023-01-01 00:00:00
Letras bolivianas en lengua francesa,fue_publicado_en,1965-01-01 00:00:00
El hombre más nicaragüense del mundo,fue_publicado_en,2017-01-01 00:00:00
Teoría de la libertad jurídica,fue_publicado_en,1965-01-01 00:00:00
"Empresa, economía y libertad",fue_publicado_en,2006-01-01 00:00:00
Lingüística y filología en Bolivia,fue_publicado_en,1978-01-01 00:00:00
Bróderes descobijados y vagos alucinados,fue_publicado_en,2008-01-01 00:00:00
Etimologías quechuas en la lengua francesa,fue_publicado_en,1991-01-01 00:00:00
Relación sumaria de la escritura de la lengua quechua,fue_publicado_en,1987-01-01 00:00:00
Bibliografía de Tiwanaku,fue_publicado_en,1992-01-01 00:00:00
Cronología de Tiwanaku,fue_publicado_en,1991-01-01 00:00:00
Ciudad-eterna,fue_publicado_en,1991-01-01 00:00:00
El Comandante,fue_publicado_en,1969-01-01 00:00:00
Los cuentos de Fernando Silva,fue_publicado_en,2011-01-01 00:00:00
Cuentos,fue_publicado_en,1985-01-01 00:00:00
De tierra y agua,fue_publicado_en,1969-01-01 00:00:00
El vecindario,fue_publicado_en,1976-01-01 00:00:00
La lengua de Nicaragua,fue_publicado_en,1996-01-01 00:00:00
Otros 4 [i.e. cuatro] cuentos,fue_publicado_en,1969-01-01 00:00:00
9 cuentos,fue_publicado_en,1992-07-01 00:00:00
Desarrollo político en las sociedades de la civilización andina,fue_publicado_en,1997-01-01 00:00:00
Papeles de la deuda y privatización,fue_publicado_en,1994-01-01 00:00:00
"Poesía, 1957-1981",fue_publicado_en,1982-01-01 00:00:00
Agua arriba,fue_publicado_en,1968-01-01 00:00:00
El caballo y otros cuentos,fue_publicado_en,1996-01-01 00:00:00
La foto de familia,fue_publicado_en,2005-01-01 00:00:00
La lengua nuestra de cada día,fue_publicado_en,2005-01-01 00:00:00
La salud del niño,fue_publicado_en,1986-01-01 00:00:00
Más cuentos,fue_publicado_en,1982-01-01 00:00:00
Otros cuentos más,fue_publicado_en,2004-01-01 00:00:00
Puertos y cuentos,fue_publicado_en,1987-01-01 00:00:00
Son cuentos,fue_publicado_en,2004-01-01 00:00:00
Versos son,fue_publicado_en,2001-01-01 00:00:00
9 cuentos de ahorita,fue_publicado_en,2014-01-01 00:00:00
Con el tiempo en las manos,fue_publicado_en,2009-01-01 00:00:00
Los 7 bocados capitales,fue_publicado_en,2011-01-01 00:00:00
La batería de socialización,fue_publicado_en,1982-01-01 00:00:00
Antología de poesía,fue_publicado_en,2018-01-01 00:00:00
El comandante,fue_publicado_en,1983-01-01 00:00:00
Mis memorias,fue_publicado_en,1989-01-01 00:00:00
Uno dice cosas,fue_publicado_en,2006-01-01 00:00:00
La historia natural de El Güegüense,fue_publicado_en,2002-01-01 00:00:00
Otros cuentos más,fue_publicado_en,2004-01-01 00:00:00
Las islas de afuera,fue_publicado_en,2000-01-01 00:00:00
Pensamiento de Balmaceda,fue_publicado_en,1974-01-01 00:00:00
Educar,fue_publicado_en,1983-01-01 00:00:00
La empresa mercantil,fue_publicado_en,1988-01-01 00:00:00
25 cuentos de economía,fue_publicado_en,1981-01-01 00:00:00
Asociaciones campesinas en resistencia civil,fue_publicado_en,2011-01-01 00:00:00
Primeras reformas constitucionales del presidente Allende,fue_publicado_en,1971-01-01 00:00:00
Patrimonio monumental de Cajamarca,fue_publicado_en,1986-01-01 00:00:00
Evaluacion Psicologica En Nios y Adolescentes,fue_publicado_en,1998-09-01 00:00:00
El mito de la debilidad del estado colombiano,fue_publicado_en,2008-01-01 00:00:00
La Argentina anhelada,fue_publicado_en,2020-01-01 00:00:00
Derechos humanos,fue_publicado_en,2007-01-01 00:00:00
El tiempo cosechado,fue_publicado_en,1995-01-01 00:00:00
La civilización andina,fue_publicado_en,1963-01-01 00:00:00
Calidad del aire,fue_publicado_en,2015-01-01 00:00:00
Tiempos de lluvia y sol,fue_publicado_en,2001-01-01 00:00:00
"Antropología, conceptos y nociones generales",fue_publicado_en,1986-01-01 00:00:00
"Cajamarca, historia y paisaje",fue_publicado_en,2001-01-01 00:00:00
El mundo andino,fue_publicado_en,1990-01-01 00:00:00
El primate responsable,fue_publicado_en,2005-01-01 00:00:00
Los geoglífos de Nasca,fue_publicado_en,1991-01-01 00:00:00
Los obrajes en el virreinato del Perú,fue_publicado_en,1964-01-01 00:00:00
Notas sobre la idiosincrasia de occidente,fue_publicado_en,1993-01-01 00:00:00
Historia de nuestro tiempo,fue_publicado_en,1995-01-01 00:00:00
Tierras y pueblos de indios en el Reino de Chile,fue_publicado_en,1962-01-01 00:00:00
Constitucion Chilena,fue_publicado_en,1973-01-01 00:00:00
Sonidos Bajo el Agua,fue_publicado_en,2019-01-01 00:00:00
Poder político,fue_publicado_en,2017-01-01 00:00:00
Opera parva,fue_publicado_en,1961-01-01 00:00:00
El provincialismo contra Darío,fue_publicado_en,1966-01-01 00:00:00
El arco tenso,fue_publicado_en,2013-01-01 00:00:00
Política de Estados Unidos y poesía de Hispano América,fue_publicado_en,1958-01-01 00:00:00
Rubén Darío,fue_publicado_en,1964-01-01 00:00:00
Cantos a Nicaragua,fue_publicado_en,1938-01-01 00:00:00
Fuentes internacionales del derecho público aeronautico,fue_publicado_en,1960-01-01 00:00:00
La política en la era del espacio,fue_publicado_en,1960-01-01 00:00:00
Las tres mujeres de Rubén Darío,fue_publicado_en,1966-01-01 00:00:00
Rubén Darío y los mercaderes del templo,fue_publicado_en,1967-01-01 00:00:00
Tránsito del recuerdo,fue_publicado_en,1954-01-01 00:00:00
"Las tres mujeres de Rubén Daríor p̀or  Rubén Darío, III",fue_publicado_en,1966-01-01 00:00:00
Rubén Darío y los mercaderes del templo,fue_publicado_en,1967-01-01 00:00:00
Tres mujeres en la vida de Rubén Darío,fue_publicado_en,1966-01-01 00:00:00
